payer_id,payer_name,payer_country,payer_service,payer_currency,transaction_type,min_amount,max_amount,precision,increment,required_sender,required_beneficiary,credit_party_identifiers_accepted,credit_party_information,credit_party_verification,credit_party_information_credit_party_identifiers_accepted,credit_party_verification_credit_party_identifiers_accepted,credit_party_verification_required_receiving_entity_fields,required_documents
4749,Community Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4750,Concentra Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4750,Concentra Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4750,Concentra Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4750,Concentra Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4751,Credit Union Central Alberta Limited,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4751,Credit Union Central Alberta Limited,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4751,Credit Union Central Alberta Limited,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4751,Credit Union Central Alberta Limited,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4752,Credit Union Central of Manitoba Limited,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4752,Credit Union Central of Manitoba Limited,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4752,Credit Union Central of Manitoba Limited,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4752,Credit Union Central of Manitoba Limited,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4753,Credit Union Central of Saskatchewan,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4753,Credit Union Central of Saskatchewan,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4753,Credit Union Central of Saskatchewan,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4753,Credit Union Central of Saskatchewan,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4754,CS Alterna Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4754,CS Alterna Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4754,CS Alterna Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4754,CS Alterna Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4755,CTBC Bank Corp. (Canada),Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4755,CTBC Bank Corp. (Canada),Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4755,CTBC Bank Corp. (Canada),Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4755,CTBC Bank Corp. (Canada),Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4756,Deutsche Bank AG,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4756,Deutsche Bank AG,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4756,Deutsche Bank AG,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4756,Deutsche Bank AG,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4757,Digital Commerce Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4757,Digital Commerce Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4757,Digital Commerce Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4757,Digital Commerce Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4758,Duo Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4758,Duo Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4758,Duo Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4758,Duo Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4759,Edward Jones,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4759,Edward Jones,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4759,Edward Jones,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4759,Edward Jones,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4760,Effort Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4760,Effort Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4760,Effort Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4760,Effort Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4761,Equitable Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4761,Equitable Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4761,Equitable Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4761,Equitable Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4762,Exchange Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4762,Exchange Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4762,Exchange Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4762,Exchange Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4763,Fédération des caisses Desjardins du Quebec,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4763,Fédération des caisses Desjardins du Quebec,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4763,Fédération des caisses Desjardins du Quebec,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4763,Fédération des caisses Desjardins du Quebec,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4764,"Fifth Third Bank, National Association",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4764,"Fifth Third Bank, National Association",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4764,"Fifth Third Bank, National Association",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4764,"Fifth Third Bank, National Association",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4765,First Commercial Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4765,First Commercial Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4765,First Commercial Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4765,First Commercial Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4766,First Nations Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4766,First Nations Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4766,First Nations Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4766,First Nations Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4767,General Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4767,General Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4767,General Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4767,General Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4768,Habib Canadian Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4768,Habib Canadian Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4768,Habib Canadian Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4768,Habib Canadian Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4769,Haventree Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4769,Haventree Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4769,Haventree Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4769,Haventree Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4770,Home Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4770,Home Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4770,Home Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4770,Home Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4772,HomeEquity Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4772,HomeEquity Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4772,HomeEquity Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4772,HomeEquity Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4771,Home Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4771,Home Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4771,Home Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4771,Home Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4773,HSBC Bank Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4773,HSBC Bank Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4773,HSBC Bank Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4773,HSBC Bank Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4774,HSBC Mortgage Corporation (Canada),Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4774,HSBC Mortgage Corporation (Canada),Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4774,HSBC Mortgage Corporation (Canada),Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4774,HSBC Mortgage Corporation (Canada),Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4775,ICICI Bank Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4775,ICICI Bank Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4775,ICICI Bank Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4775,ICICI Bank Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4776,Industrial and Commercial Bank of China (Canada),Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4776,Industrial and Commercial Bank of China (Canada),Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4776,Industrial and Commercial Bank of China (Canada),Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4776,Industrial and Commercial Bank of China (Canada),Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4777,Investors Group Trust Co. Ltd.,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4777,Investors Group Trust Co. Ltd.,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4777,Investors Group Trust Co. Ltd.,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4777,Investors Group Trust Co. Ltd.,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4778,J.P. Morgan Bank Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4778,J.P. Morgan Bank Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4778,J.P. Morgan Bank Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4778,J.P. Morgan Bank Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4779,"JPMorgan Chase Bank, National Association",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4779,"JPMorgan Chase Bank, National Association",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4779,"JPMorgan Chase Bank, National Association",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4779,"JPMorgan Chase Bank, National Association",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4780,KEB Hana Bank Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4780,KEB Hana Bank Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4780,KEB Hana Bank Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4780,KEB Hana Bank Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4781,Laurentian Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4781,Laurentian Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4781,Laurentian Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4781,Laurentian Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4783,Manufacturers Life Insurance Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4783,Manufacturers Life Insurance Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4783,Manufacturers Life Insurance Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4783,Manufacturers Life Insurance Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4784,Manulife Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4784,Manulife Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4784,Manulife Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4784,Manulife Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4785,Manulife Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4785,Manulife Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
